heart	kidney	liver
ENSCATG00000004723	0.9064986	2.132824	0.469767222
ENSCATG00000004749	0.8937559	0.6760995	0
ENSCATG00000004750	2.124269	2.138454	1.546022716
ENSCATG00000004763	2.838643	3.364672	2.804202283
ENSCATG00000004775	0	0.4422068	0.128475541
ENSCATG00000004799	5.561476	0.7599807	0.294844799
ENSCATG00000004801	0.3406785	1.291651	0.864551069
ENSCATG00000004816	6.178225	7.128981	6.262919061
ENSCATG00000004826	3.694556	3.65417	2.710519271
ENSCATG00000004828	4.635981	4.676691	3.826728463
ENSCATG00000004829	2.442892	4.316001	4.212328792
ENSCATG00000004861	4.607154	5.241212	3.902066052
ENSCATG00000004862	4.923021	4.93684	5.624466495
ENSCATG00000004863	0	2.234075	0.10837926
ENSCATG00000004890	0.06809637	0.2696699	0.195588237
ENSCATG00000004902	0.1320943	0.02406474	0.027777008
ENSCATG00000004903	5.550125	6.589521	7.044088061
ENSCATG00000004907	3.486157	3.639162	2.942551475
ENSCATG00000004913	1.373125	2.659984	0.664417303
ENSCATG00000004930	4.055507	4.290278	2.199172909
ENSCATG00000004963	5.435822	0.2293369	0.083675501
ENSCATG00000004972	2.460266	1.491001	0.232254289
ENSCATG00000004978	1.416921	0.980323	5.056318201
ENSCATG00000004982	0.5446753	4.411283	3.848633956
ENSCATG00000004989	0	0.4214479	0.106691229
ENSCATG00000005005	0	1.562748	0
ENSCATG00000005020	3.00231	4.795031	1.579673998
ENSCATG00000005038	4.820087	5.133909	3.124045193
ENSCATG00000005039	1.1005	1.854311	0.308201253
ENSCATG00000005041	4.372068	5.554217	4.335518986
ENSCATG00000005061	3.592098	4.277219	3.690618232
ENSCATG00000005094	6.43332	7.173003	6.465102709
ENSCATG00000005095	2.573825	2.756385	1.879603833
ENSCATG00000005096	1.249464	2.622094	1.473641466
ENSCATG00000005112	6.337793	6.108405	4.999414869
ENSCATG00000005114	1.406488	1.794166	1.414730894
ENSCATG00000005115	5.552211	6.387278	5.251749385
ENSCATG00000005122	6.766781	6.843481	6.812626573
ENSCATG00000005138	0.1292572	0.2998085	0.034425201
ENSCATG00000005166	3.0434	4.038858	3.52166124
ENSCATG00000005167	1.486812	0.6010137	1.153940197
ENSCATG00000005169	7.955446	7.601882	6.407483621
ENSCATG00000005186	3.655905	5.166699	3.375558013
ENSCATG00000005187	3.74252	4.664016	3.440287821
ENSCATG00000005191	7.080996	0.5278117	0.081624729
ENSCATG00000005201	1.914871	1.664515	1.378750203
ENSCATG00000005203	3.096258	1.968087	1.867192732
ENSCATG00000005224	0.1322606	2.992984	0.286520429
ENSCATG00000005259	1.822192	2.193321	1.80704574
ENSCATG00000005263	0.9838586	0.8897554	0.657921658
ENSCATG00000005269	2.612657	6.709883	7.529689646
ENSCATG00000005270	3.523276	4.279671	3.313395339
ENSCATG00000005271	3.68714	5.012364	3.994061293
ENSCATG00000005272	8.061025	8.231543	7.041396322
ENSCATG00000005273	6.448916	6.359309	2.477612573
ENSCATG00000005275	3.646762	3.544807	2.466144183
ENSCATG00000005294	6.372416	5.547118	7.057721023
ENSCATG00000005295	0.05567559	0.5074253	1.348175753
ENSCATG00000005298	5.021582	5.82474	4.494575617
ENSCATG00000005303	2.594243	3.075303	2.25755379
ENSCATG00000005308	3.914182	4.73786	4.053719574
ENSCATG00000005310	4.447878	4.549084	1.65686655
ENSCATG00000005311	5.835014	4.936304	4.068707436
ENSCATG00000005326	0.4840549	3.570849	4.847858141
ENSCATG00000005328	5.015129	5.021445	4.261158058
ENSCATG00000005345	1.508293	1.788291	1.411034605
ENSCATG00000005364	2.645201	2.858815	1.881257005
ENSCATG00000005365	5.363515	6.180332	5.085333295
ENSCATG00000005392	4.357665	4.245229	2.120232485
ENSCATG00000005418	0	8.56772	0
ENSCATG00000005426	5.850942	1.208767	0.975969836
ENSCATG00000005447	8.81488	7.770822	7.482759564
ENSCATG00000005455	1.232593	0.2794713	0.065317939
ENSCATG00000005461	3.594919	2.04003	2.457350014
ENSCATG00000005462	0.1624808	0.03508656	0
ENSCATG00000005485	4.562444	3.09847	3.185673116
ENSCATG00000005533	4.430026	4.805289	4.774157143
ENSCATG00000005536	7.187213	6.720388	5.853504189
ENSCATG00000005537	5.308456	5.466764	5.379340241
ENSCATG00000005538	0	0.4072418	0
ENSCATG00000005549	3.235231	3.301052	1.301687139
ENSCATG00000005551	2.066248	8.650747	9.402990713
ENSCATG00000005553	5.164613	6.276188	5.625708843
ENSCATG00000005554	1.806033	2.269869	0.8111957
ENSCATG00000005555	0.2336194	0.2721881	0.452783073
ENSCATG00000005573	0.5300618	0.8287006	0.135821542
ENSCATG00000005574	1.594067	0.6722425	0.490084358
ENSCATG00000005575	9.745056	9.854772	7.824335082
ENSCATG00000005576	3.607117	4.457274	4.250077576
ENSCATG00000005594	1.262414	3.931019	0.089536523
ENSCATG00000005595	7.114429	7.641589	6.026193646
ENSCATG00000005598	4.80384	4.784942	3.834792914
ENSCATG00000005604	5.039897	6.449774	5.842883319
ENSCATG00000005617	0.1184682	2.283454	0.433265013
ENSCATG00000005618	0.04093759	0	0
ENSCATG00000005627	1.842207	2.084649	1.488612693
ENSCATG00000005629	3.86482	4.727245	3.441015962
ENSCATG00000005637	5.476539	6.261562	2.345128649
ENSCATG00000005638	3.031298	4.739708	5.099375165
ENSCATG00000005639	5.253334	5.315656	4.999827272
ENSCATG00000005654	0	0	0.563555488
ENSCATG00000005670	6.865226	7.57267	6.586551595
ENSCATG00000005671	4.234907	4.411067	3.059618317
ENSCATG00000005694	6.149905	6.077834	5.387444572
ENSCATG00000005711	0.6063759	1.822938	0.092028917
ENSCATG00000005712	5.160691	5.764426	3.767056199
ENSCATG00000005729	0.05581398	0	0.052294157
ENSCATG00000005730	5.064529	7.372142	5.547465253
ENSCATG00000005734	1.627	0.7350195	0
ENSCATG00000005753	1.177191	2.028134	1.517406727
ENSCATG00000005754	3.691981	4.58926	2.869219974
ENSCATG00000005777	3.837542	5.585279	6.206740109
ENSCATG00000005781	2.280469	4.823212	4.420367866
ENSCATG00000005782	1.690314	2.421288	2.516489242
ENSCATG00000005783	0.8651706	1.162745	0.970852918
ENSCATG00000005798	1.055307	0	0
ENSCATG00000005809	0.1029674	0.03088791	0
ENSCATG00000005810	1.221153	3.417834	2.117814708
ENSCATG00000005820	0	4.727594	0
ENSCATG00000005822	0.5342369	0.7950371	0.138692601
ENSCATG00000005828	2.270798	1.202048	1.778254843
ENSCATG00000005832	0.08815503	0.1936759	0
ENSCATG00000005860	0.408914	0	0
ENSCATG00000005868	0.3310574	0.6032111	0.194389684
ENSCATG00000005875	1.343982	1.294877	0.332063983
ENSCATG00000005882	4.716929	4.849499	3.988583081
ENSCATG00000005884	0.4770595	0.2699667	0.045819113
ENSCATG00000005901	0	2.99028	0
ENSCATG00000005902	2.331399	3.399428	1.603188352
ENSCATG00000005903	0.2577698	0.1458066	0.025701706
ENSCATG00000005904	5.659921	2.335354	1.002644919
ENSCATG00000005905	5.022959	4.7375	4.453085562
ENSCATG00000005931	1.741678	2.740975	1.410319393
ENSCATG00000005940	6.389482	6.281392	4.638647325
ENSCATG00000005944	4.921889	4.909883	2.925800085
ENSCATG00000005962	0.2677791	0.569771	0
ENSCATG00000005964	4.217577	4.329452	3.761971348
ENSCATG00000005965	3.829763	4.293414	3.244317782
ENSCATG00000005966	1.060103	2.700434	0.965937179
ENSCATG00000005967	3.626638	4.251602	3.815967813
ENSCATG00000005970	2.183661	2.702573	1.619521003
ENSCATG00000005978	1.469037	2.530555	0
ENSCATG00000005983	0.2060693	3.643683	0
ENSCATG00000006009	0.06529698	4.137103	1.360592393
ENSCATG00000006010	6.773179	6.797259	5.163365889
ENSCATG00000006011	0.07441035	0.2100921	0
ENSCATG00000006020	5.068585	5.595891	4.556674647
ENSCATG00000006042	1.274512	0.9325821	0
ENSCATG00000006043	0.1079619	0.3974963	7.040749995
ENSCATG00000006044	4.970996	4.538104	4.438984753
ENSCATG00000006047	0.3434658	0	0
ENSCATG00000006050	0	2.772665	2.450649093
ENSCATG00000006060	0.6476433	0.9966881	0
ENSCATG00000006064	7.002072	7.617908	6.269538151
ENSCATG00000006084	0.8432209	1.183074	0.994027159
ENSCATG00000006101	3.876521	4.491098	2.537486376
ENSCATG00000006108	5.38947	6.129755	5.365472085
ENSCATG00000006118	3.625154	3.787485	3.533314157
ENSCATG00000006119	1.267602	1.273337	0.553646556
ENSCATG00000006141	7.039802	6.061504	5.191170578
ENSCATG00000006142	8.255239	10.57312	8.960576233
ENSCATG00000006157	1.450216	1.203352	1.256977478
ENSCATG00000006158	5.38032	6.205445	4.675770776
ENSCATG00000006159	2.686774	3.239771	1.782588891
ENSCATG00000006160	0.356598	3.94498	0.65605972
ENSCATG00000006169	2.127425	2.432826	1.359902315
ENSCATG00000006176	3.480456	3.519098	1.984977176
ENSCATG00000006180	0.4069676	1.334282	0
ENSCATG00000006182	3.86145	3.955474	4.357449253
ENSCATG00000006188	0.3220112	0.7503106	0.50898027
ENSCATG00000006205	0	0.08441115	0
ENSCATG00000006208	4.125568	5.394881	4.78100293
ENSCATG00000006209	0.3318668	0.2461855	1.072201863
ENSCATG00000006210	6.497018	6.235873	5.673169128
ENSCATG00000006222	4.572231	5.822516	5.834147395
ENSCATG00000006226	4.951881	4.628861	3.726994655
ENSCATG00000006231	6.046539	2.68199	1.57089043
ENSCATG00000006234	1.530031	1.623549	1.919721445
ENSCATG00000006235	5.477616	4.961611	8.102243659
ENSCATG00000006242	3.403378	3.439752	2.874249484
ENSCATG00000006244	2.850322	3.796326	0.714368622
ENSCATG00000006259	5.825343	6.616243	0.640015166
ENSCATG00000006264	2.470905	5.64523	6.978544246
ENSCATG00000006268	2.524907	3.030305	2.093069955
ENSCATG00000006272	2.782616	4.227117	3.590602019
ENSCATG00000006297	2.897663	2.905097	3.505141448
ENSCATG00000006325	7.809241	8.830347	9.086104371
ENSCATG00000006344	7.309507	7.169874	6.756252567
ENSCATG00000006345	6.185147	6.705395	5.666898582
ENSCATG00000006359	4.822088	5.393557	4.985149733
ENSCATG00000006363	1.243813	3.241903	1.073580335
ENSCATG00000006398	0.2165169	0.1373283	0.224452767
ENSCATG00000006414	0	0.3285504	0
ENSCATG00000006442	2.708212	3.211791	2.609721872
ENSCATG00000006471	0.1635129	1.475749	0.240426687
ENSCATG00000006472	4.366267	3.747802	4.264302218
ENSCATG00000006473	3.387589	3.267973	1.955926507
ENSCATG00000006477	0.8541441	0.5567796	0.205787855
ENSCATG00000006491	0.3990267	0.6659021	0.12471417
ENSCATG00000006492	3.271892	3.266592	2.778431483
ENSCATG00000006494	1.407413	1.710177	1.067239443
ENSCATG00000006495	5.73504	6.622037	6.708932123
ENSCATG00000006496	5.567135	6.270488	5.41874654
ENSCATG00000006509	0	0	0.367790393
ENSCATG00000006510	2.681314	1.910456	2.720897881
ENSCATG00000006511	1.465107	2.324001	0.327775877
ENSCATG00000006528	4.749897	5.499556	4.370361696
ENSCATG00000006529	2.404682	3.588457	0
ENSCATG00000006530	3.167421	4.242417	3.964064676
ENSCATG00000006552	4.704252	5.152029	4.540796039
ENSCATG00000006573	2.794156	2.722802	2.280460488
ENSCATG00000006574	7.383601	6.996317	6.394067758
ENSCATG00000006581	2.061665	4.809814	3.945713504
ENSCATG00000006585	1.126198	0.5466494	4.113200403
ENSCATG00000006589	6.458658	6.644341	5.49293311
ENSCATG00000006593	2.280547	3.849119	2.728456058
ENSCATG00000006594	2.833665	3.4233	1.396000521
ENSCATG00000006616	4.341239	4.384416	3.693353136
ENSCATG00000006664	0.04821651	0.1905896	5.476942195
ENSCATG00000006690	3.205378	4.300563	3.387333587
ENSCATG00000006692	1.992192	2.973878	1.628577646
ENSCATG00000006699	5.788567	6.630314	6.733323968
ENSCATG00000006717	6.581584	7.527955	5.958710461
ENSCATG00000006718	1.380724	1.751039	0.932109563
ENSCATG00000006719	1.70516	1.645442	0.364886149
ENSCATG00000006720	4.452922	4.680248	3.374911495
ENSCATG00000006742	2.520117	0.1835331	0.035095012
ENSCATG00000006744	0.3406397	0.3967459	0
ENSCATG00000006747	2.977076	5.673676	1.530720009
ENSCATG00000006757	2.28673	6.803559	3.99992065
ENSCATG00000006771	3.867402	6.945467	4.943710391
ENSCATG00000006772	5.30315	2.289023	1.990385945
ENSCATG00000006773	0.2722836	0.2436362	0.084017853
ENSCATG00000006794	5.407383	5.743575	5.298754199
ENSCATG00000006797	3.842094	3.997392	2.770182066
ENSCATG00000006798	3.64321	3.926645	2.143497911
ENSCATG00000006805	3.230423	4.417557	4.883655026
ENSCATG00000006807	0.228586	1.201358	0.404498806
ENSCATG00000006825	0.806875	1.918955	0.608316277
ENSCATG00000006829	0.6851732	1.226385	0.578274075
ENSCATG00000006830	3.752907	3.11639	3.805529789
ENSCATG00000006846	0	0.5395817	0.482160581
ENSCATG00000006847	6.117063	6.990853	6.988718766
ENSCATG00000006857	2.499979	2.819462	2.667158673
ENSCATG00000006863	2.616546	1.877575	0.804843272
ENSCATG00000006864	4.640748	5.202092	4.335826224
ENSCATG00000006881	0.2779169	0.2017794	0.23205654
ENSCATG00000006882	10.49359	0.5101903	0.492479795
ENSCATG00000006883	0.01883896	0.06282299	0.019247296
ENSCATG00000006895	4.799121	5.043938	4.080222743
ENSCATG00000006900	0	0.6073933	0
ENSCATG00000006901	0	0.1131149	0.189619642
ENSCATG00000006919	1.281176	1.03819	0.700988282
ENSCATG00000006942	6.75853	6.802775	4.885598767
ENSCATG00000006943	1.239383	1.1123	0.634595592
ENSCATG00000006977	0.2416291	0.1483667	0.131039825
ENSCATG00000006978	4.448575	5.371555	3.75056899
ENSCATG00000006979	0.8062358	1.211641	1.446722053
ENSCATG00000006996	0.3642396	1.196563	1.924973981
ENSCATG00000006997	4.570697	5.352785	6.331956677
ENSCATG00000007001	5.56427	4.470243	3.62761851
ENSCATG00000007026	5.020117	2.467937	0.541254146
ENSCATG00000007028	6.589031	6.126049	6.085343069
ENSCATG00000007079	8.904735	2.758921	7.235455093
ENSCATG00000007080	5.009216	5.715507	4.743661449
ENSCATG00000007089	2.877668	3.124818	2.499006489
ENSCATG00000007092	4.725539	4.797729	3.826039959
ENSCATG00000007099	7.93457	7.599976	6.23859008
ENSCATG00000007110	1.640794	7.590046	2.040861929
ENSCATG00000007111	0.4020727	0.4682799	0
ENSCATG00000007134	1.959303	1.734031	1.795584106
ENSCATG00000007135	3.193693	3.901842	2.506650177
ENSCATG00000007143	6.744551	7.851099	6.931907574
ENSCATG00000007149	1.501307	0	0.116415197
ENSCATG00000007150	0.1577888	1.14924	0.037107645
ENSCATG00000007175	2.786483	3.106514	2.564253772
ENSCATG00000007176	4.736448	5.219374	4.413573774
ENSCATG00000007177	0.2580871	0.5380574	0.092370646
ENSCATG00000007210	0.4394285	0.3533301	0.163699665
ENSCATG00000007212	3.52553	4.318693	3.513503379
ENSCATG00000007236	0	0	4.078157214
ENSCATG00000007238	0.3584807	0.3161539	0.123557477
ENSCATG00000007239	1.761102	2.775443	0.31511173
ENSCATG00000007240	3.435273	1.837386	0.611296102
ENSCATG00000007241	0.8681968	1.698551	0.604044747
ENSCATG00000007258	0.7863864	1.14586	0.873267508
ENSCATG00000007259	1.104144	2.052095	0.287278426
ENSCATG00000007260	5.496219	6.71082	6.78462176
ENSCATG00000007280	4.021222	4.133652	1.850823421
ENSCATG00000007286	3.50121	4.404515	4.58084495
ENSCATG00000007300	1.368115	1.862681	2.578023307
ENSCATG00000007301	0	0	1.638291673
ENSCATG00000007317	0.2243515	0.5718215	0.078147852
ENSCATG00000007335	2.956564	6.564802	1.755481556
ENSCATG00000007346	1.0543	0.5615402	0.754636131
ENSCATG00000007348	4.513165	2.668601	4.866211183
ENSCATG00000007349	3.96217	6.053085	5.180926379
ENSCATG00000007350	0	0.03385035	0
ENSCATG00000007351	3.385348	4.200693	3.13892912
ENSCATG00000007352	5.947589	6.658664	6.243073039
ENSCATG00000007362	4.638337	5.435354	4.302100181
ENSCATG00000007364	6.11777	6.179066	5.108128744
ENSCATG00000007379	4.729417	2.13925	2.23189009
ENSCATG00000007386	3.653771	4.387707	2.97432923
ENSCATG00000007387	0	0	5.361596433
ENSCATG00000007439	1.696519	0	0
ENSCATG00000007444	3.048937	3.175713	1.93856207
ENSCATG00000007446	6.532168	7.118579	6.909413669
ENSCATG00000007447	4.260876	4.84076	4.47532488
ENSCATG00000007451	5.643415	5.796486	5.088133114
ENSCATG00000007470	4.504938	4.937118	3.921959917
ENSCATG00000007495	0.1978692	0.1180147	0
ENSCATG00000007496	6.911368	7.106537	6.87281645
ENSCATG00000007497	7.190014	0.2973628	0.098725825
ENSCATG00000007511	4.552331	2.94843	2.87271787
ENSCATG00000007516	0.2807924	0	0
ENSCATG00000007536	1.81653	2.164165	1.096538489
ENSCATG00000007538	4.411779	5.291489	4.685626241
ENSCATG00000007562	5.55855	6.160516	5.111627303
ENSCATG00000007567	2.798113	3.808478	2.835657333
ENSCATG00000007573	7.801251	7.165245	5.813598567
ENSCATG00000007598	3.001285	3.431	1.750559343
ENSCATG00000007601	3.090568	3.442226	3.914649667
ENSCATG00000007606	5.457676	6.34463	5.221548456
ENSCATG00000007613	2.54742	4.841958	4.051381673
ENSCATG00000007614	3.058646	2.831219	1.149235299
ENSCATG00000007615	2.609072	3.039521	2.924609206
ENSCATG00000007639	3.177711	3.15721	2.332831077
ENSCATG00000007641	0.1173235	5.932625	0
ENSCATG00000007642	0.03645888	0.06139908	0.012086951
ENSCATG00000007663	4.324386	5.198408	3.11318373
ENSCATG00000007697	4.648528	5.413506	4.943293116
ENSCATG00000007699	1.874444	4.224792	1.592882278
ENSCATG00000007700	3.41966	3.400364	2.936268562
ENSCATG00000007707	3.571478	3.896307	3.051680795
ENSCATG00000007708	8.119082	6.450848	5.320751458
ENSCATG00000007724	0.1545184	0.0919385	0
ENSCATG00000007725	3.766317	4.204994	3.238339004
ENSCATG00000007730	3.017616	3.556861	2.06867425
ENSCATG00000007741	1.369394	1.049521	11.362942133
ENSCATG00000007742	2.666109	3.331568	2.015044337
ENSCATG00000007743	2.450017	2.728045	2.197313741
ENSCATG00000007749	0.512064	2.171207	2.596391347
ENSCATG00000007775	5.109879	5.335333	4.519856375
ENSCATG00000007777	2.646439	4.519919	5.765606349
ENSCATG00000007780	0.1831181	0	0
ENSCATG00000007781	5.466019	5.336565	3.071235804
ENSCATG00000007804	0.9144666	0.8538448	0.531015578
ENSCATG00000007826	0	0	1.253620228
ENSCATG00000007827	4.49852	4.547937	4.187895988
ENSCATG00000007828	4.85646	4.881322	5.279116521
ENSCATG00000007852	0.03775766	0.04513762	0
ENSCATG00000007854	0.06226653	2.855063	0.031757519
ENSCATG00000007863	4.75135	4.250029	2.342731658
ENSCATG00000007878	0.9001268	0.9970272	2.764643395
ENSCATG00000007881	2.798239	3.599008	3.38355224
ENSCATG00000007882	7.48657	8.09594	6.838699702
ENSCATG00000007883	3.553648	4.206163	1.767032674
ENSCATG00000007897	0.3038813	1.411128	0.319924243
ENSCATG00000007898	0.2369163	4.401314	1.417931886
ENSCATG00000007919	1.656981	1.936474	0.987197149
ENSCATG00000007920	3.496801	4.971548	3.82272505
ENSCATG00000007921	0.07159972	0.10865	0.024593297
ENSCATG00000007922	1.868707	2.128811	1.994344385
ENSCATG00000007935	1.206206	0.7362403	2.741812113
ENSCATG00000007936	2.813525	3.913219	2.751333029
ENSCATG00000007938	0	0.371938	0.103101453
ENSCATG00000007951	2.561072	2.780591	2.038748708
ENSCATG00000007970	0	0.2677383	0
ENSCATG00000007997	5.73716	6.875364	4.598977673
ENSCATG00000007999	3.818022	3.835671	3.145446442
ENSCATG00000008000	3.997834	4.471766	3.539779192
ENSCATG00000008001	4.655123	4.097523	2.651129781
ENSCATG00000008006	4.071763	4.367385	4.053076572
ENSCATG00000008039	2.8611	3.419049	3.583001508
ENSCATG00000008040	0.03587499	5.183562	1.92595234
ENSCATG00000008042	0.898374	0.1920868	6.208809858
ENSCATG00000008047	2.151768	2.348368	2.936939401
ENSCATG00000008048	0.94879	1.714716	1.308914173
ENSCATG00000008055	3.787746	6.409276	2.255965946
ENSCATG00000008057	5.21677	5.580231	4.937780807
ENSCATG00000008058	0.6047119	1.452879	0.560890415
ENSCATG00000008069	3.557327	4.156127	3.448700122
ENSCATG00000008071	1.354317	1.895791	1.064944916
ENSCATG00000008072	5.099856	6.007361	5.867884112
ENSCATG00000008074	7.60235	9.322467	6.856263664
ENSCATG00000008094	2.763082	1.206449	2.155776429
ENSCATG00000008095	3.186664	4.850469	0.741291803
ENSCATG00000008096	6.324587	2.356504	2.767476834
ENSCATG00000008106	6.975865	7.163539	6.359502898
ENSCATG00000008111	1.437963	1.666157	0.649448074
ENSCATG00000008120	2.407312	3.31907	1.681251795
ENSCATG00000008129	2.126165	2.367894	8.66718678
ENSCATG00000008131	5.512153	5.384692	3.471553107
ENSCATG00000008133	4.567171	5.113534	4.140107041
ENSCATG00000008151	7.07893	8.397345	5.415883707
ENSCATG00000008168	4.165276	5.011696	3.563891497
ENSCATG00000008183	0	0.220637	0
ENSCATG00000008200	5.634483	5.789035	6.130164852
ENSCATG00000008201	1.626304	3.630278	0.437092413
ENSCATG00000008206	0	0.1679899	0
ENSCATG00000008239	5.21082	6.249481	5.747170361
ENSCATG00000008240	3.54454	3.811114	1.479667754
ENSCATG00000008268	5.563774	6.047981	3.127141293
ENSCATG00000008274	3.768719	5.884301	4.294938557
ENSCATG00000008302	0.1104466	1.463578	0.72246515
ENSCATG00000008303	0.1596098	0.3529257	0
ENSCATG00000008304	4.355915	5.432674	4.538862175
ENSCATG00000008314	4.463454	5.097932	4.510899275
ENSCATG00000008317	0.3920657	0.4466501	0
ENSCATG00000008318	1.412332	1.65592	1.567365343
ENSCATG00000008333	5.94387	6.801443	6.72282119
ENSCATG00000008334	7.494601	5.983753	10.26886272
ENSCATG00000008340	0.8531175	1.89454	0.339847723
ENSCATG00000008381	0	1.324027	0
ENSCATG00000008394	0.3153286	0.08697149	0.077051128
ENSCATG00000008395	5.168401	5.821824	4.490770926
ENSCATG00000008418	0.9450705	3.686881	2.754560454
ENSCATG00000008419	10.02648	2.297009	4.475378776
ENSCATG00000008423	3.67711	4.450981	4.944122859
ENSCATG00000008435	2.718923	2.491276	1.282143229
ENSCATG00000008455	5.327527	5.187708	3.559834397
ENSCATG00000008474	3.821873	5.4522	2.903805703
ENSCATG00000008477	5.177842	4.075336	2.885384986
ENSCATG00000008489	0.1246161	0	0.127433996
ENSCATG00000008506	0.5678637	0.3691001	0
