liver	ovary	testis
ENSAMEG00000000531	1.559957	4.783043	2.687979
ENSAMEG00000000532	0.3752675	2.821476	3.271963
ENSAMEG00000000533	1.26947	5.548434	6.034128
ENSAMEG00000000534	0	4.631966	0.9604702
ENSAMEG00000000535	1.659441	5.825353	1.429327
ENSAMEG00000000536	0	0.05539712	5.234635
ENSAMEG00000000537	0.2182554	0.9514035	1.212762
ENSAMEG00000000538	6.68636	6.083188	6.135092
ENSAMEG00000000539	0	0	0.4172363
ENSAMEG00000000540	1.151586	3.986038	3.288376
ENSAMEG00000000541	0.5275828	3.761402	1.210563
ENSAMEG00000000542	2.42859	4.030371	5.089413
ENSAMEG00000000543	1.855483	3.665188	3.049265
ENSAMEG00000000544	1.421722	3.480692	3.018607
ENSAMEG00000000545	2.864862	3.511253	2.84113
ENSAMEG00000000546	0	0	0
ENSAMEG00000000547	0	0.6322524	1.695393
ENSAMEG00000000548	0.8326203	2.934267	1.676037
ENSAMEG00000000549	0	2.396905	3.506297
ENSAMEG00000000550	0.1051714	1.105564	5.078119
ENSAMEG00000000551	0	0.1693953	0.1260426
ENSAMEG00000000552	0	2.294262	1.697645
ENSAMEG00000000553	0	0.1371869	0.1581793
ENSAMEG00000000554	2.332124	3.265612	2.47726
ENSAMEG00000000555	0	0.1361825	0
ENSAMEG00000000556	0.236811	1.176314	0.4346885
ENSAMEG00000000557	0.04893365	0.1588605	0.0476026
ENSAMEG00000000558	0	2.528311	2.116398
ENSAMEG00000000559	1.629515	0	0.3071359
ENSAMEG00000000560	0.9552027	1.430173	6.022925
ENSAMEG00000000561	5.714075	6.092453	4.802907
ENSAMEG00000000562	0	0	0.0814933
ENSAMEG00000000563	10.92327	11.32105	9.755408
ENSAMEG00000000564	4.590339	4.490211	2.376074
ENSAMEG00000000565	0.2160103	1.29168	1.118898
ENSAMEG00000000566	0	0	2.163946
ENSAMEG00000000567	0.397596	1.096336	0.3509928
ENSAMEG00000000568	0	0.2439457	0.05622489
ENSAMEG00000000569	2.884307	3.380804	3.259892
ENSAMEG00000000570	1.608927	4.240391	4.224264
ENSAMEG00000000571	4.238382	6.774141	6.62028
ENSAMEG00000000572	0.1037596	0.1215689	0.2456818
ENSAMEG00000000573	0.993449	2.862791	1.296746
ENSAMEG00000000574	2.123964	4.152346	3.472267
ENSAMEG00000000575	8.611976	4.28993	4.581815
ENSAMEG00000000576	0.09398305	0.5969037	1.40615
ENSAMEG00000000577	3.075047	4.216928	2.594451
ENSAMEG00000000578	0.224775	0.9692806	0.6248748
ENSAMEG00000000579	0.9689084	0.9569614	0.3585099
ENSAMEG00000000580	1.84035	4.18551	5.74801
ENSAMEG00000000581	0.4943665	3.385381	1.540826
ENSAMEG00000000582	1.789504	3.790574	4.299816
ENSAMEG00000000583	1.262259	4.332615	4.342021
ENSAMEG00000000584	0	1.606044	0.3432134
ENSAMEG00000000585	2.556834	2.301634	2.832264
ENSAMEG00000000586	0	5.433844	2.900061
ENSAMEG00000000587	0	0	0
ENSAMEG00000000588	0.96072	2.562587	2.148215
ENSAMEG00000000589	0.2218796	0.8418967	4.073203
ENSAMEG00000000590	0.6548672	2.852201	1.178689
ENSAMEG00000000591	1.137471	4.23466	4.255337
ENSAMEG00000000592	2.862455	5.003215	5.404092
ENSAMEG00000000593	5.277598	6.78926	6.799269
ENSAMEG00000000594	3.358959	5.459668	4.191902
ENSAMEG00000000595	2.409005	3.181522	1.976155
ENSAMEG00000000596	0.03055672	0.09851429	0.5566501
ENSAMEG00000000597	3.040645	4.825048	2.591545
ENSAMEG00000000598	1.498802	5.237307	5.696778
ENSAMEG00000000599	1.284408	0	0.3699533
ENSAMEG00000000600	0	0.780515	0.4713654
ENSAMEG00000000601	2.099208	3.106636	3.382093
ENSAMEG00000000602	1.89344	2.251165	3.032253
ENSAMEG00000000603	0.1783335	0.1450996	0.3556816
ENSAMEG00000000604	0	1.068382	3.130682
ENSAMEG00000000605	10.25831	11.75753	10.46131
ENSAMEG00000000606	3.379181	4.223029	1.964158
ENSAMEG00000000607	0.1833125	0.8054578	1.251748
ENSAMEG00000000608	0	2.495207	4.438739
ENSAMEG00000000609	0.1648532	4.813499	0.6783505
ENSAMEG00000000610	1.652055	1.90794	0.7561591
ENSAMEG00000000611	5.864117	6.233246	6.095859
ENSAMEG00000000612	9.502116	7.806015	7.277892
ENSAMEG00000000613	6.574768	6.202149	4.972362
ENSAMEG00000000614	0	0.632928	0
ENSAMEG00000000615	0.9064812	2.296895	1.658768
ENSAMEG00000000616	0	1.799833	0
ENSAMEG00000000617	0.672132	3.108519	3.834054
ENSAMEG00000000618	1.411388	4.530895	4.793032
ENSAMEG00000000619	7.333686	7.782585	6.690287
ENSAMEG00000000620	3.400855	5.820233	6.237283
ENSAMEG00000000621	0	0	0
ENSAMEG00000000622	1.255325	4.585443	2.361468
ENSAMEG00000000623	0.1616775	0.8078973	0.8363249
ENSAMEG00000000624	0.135638	3.332414	1.729235
ENSAMEG00000000625	4.823622	5.298402	6.973692
ENSAMEG00000000626	2.164184	3.427955	1.562548
ENSAMEG00000000627	0	0.4352744	2.062993
ENSAMEG00000000628	0	0	0
ENSAMEG00000000629	0.6974776	3.18826	0.9699001
ENSAMEG00000000630	1.576532	1.885567	3.01601
ENSAMEG00000000631	11.01369	1.091361	0.3598686
ENSAMEG00000000632	1.652151	5.049539	2.668652
ENSAMEG00000000633	2.846048	6.179603	4.968607
ENSAMEG00000000634	0.9125717	2.895056	2.726415
ENSAMEG00000000635	0	0.1311576	0
ENSAMEG00000000636	1.537391	3.408969	2.273596
ENSAMEG00000000637	4.580905	3.956484	5.658337
ENSAMEG00000000638	2.616953	4.502891	1.766854
ENSAMEG00000000639	0	0	0
ENSAMEG00000000640	4.708049	8.050926	6.398684
ENSAMEG00000000641	0	0	0.1618077
ENSAMEG00000000642	0.01701397	0.07252184	0.07411518
ENSAMEG00000000643	0.8150589	3.777988	2.743621
ENSAMEG00000000644	5.677556	5.380064	7.412536
ENSAMEG00000000645	5.477447	6.85301	5.049213
ENSAMEG00000000646	0.1089331	3.455756	2.607595
ENSAMEG00000000647	1.366062	3.198131	2.531045
ENSAMEG00000000648	1.416002	3.710272	3.399539
ENSAMEG00000000649	0.6127177	0.9054356	1.546922
ENSAMEG00000000650	4.418264	4.006181	2.363062
ENSAMEG00000000651	0	1.209684	3.863859
ENSAMEG00000000652	0	1.027982	0
ENSAMEG00000000653	0.1487884	0.06434802	0.2428451
ENSAMEG00000000654	4.61109	4.792137	5.140402
ENSAMEG00000000655	0.9918873	2.73667	1.168077
ENSAMEG00000000656	4.200551	0.05509859	0.0231767
ENSAMEG00000000657	1.801589	4.709588	3.954671
ENSAMEG00000000658	0.2912947	3.446435	3.846273
ENSAMEG00000000659	4.026464	5.627537	2.943933
ENSAMEG00000000660	0	0	1.143119
ENSAMEG00000000661	0	0.1620373	0.5031961
ENSAMEG00000000662	1.156925	4.091199	4.002052
ENSAMEG00000000663	0.4593026	3.499808	3.10109
ENSAMEG00000000664	6.211234	7.023444	4.478098
ENSAMEG00000000665	0	0	0
ENSAMEG00000000666	0.9332486	2.990129	1.800604
ENSAMEG00000000667	0	0.1826987	0.08909756
ENSAMEG00000000668	0	0.5335155	0.0919278
ENSAMEG00000000669	1.295629	3.812108	1.382357
ENSAMEG00000000670	9.64716	11.39332	9.354227
ENSAMEG00000000671	6.139515	1.715647	1.270409
ENSAMEG00000000672	3.099933	4.835646	4.568816
ENSAMEG00000000673	0	2.63926	1.375462
ENSAMEG00000000674	0	0	0
ENSAMEG00000000675	2.353397	3.830823	4.023149
ENSAMEG00000000676	4.66733	0.05241269	0
ENSAMEG00000000677	1.097125	0	0.04611202
ENSAMEG00000000678	0	2.677808	1.634073
ENSAMEG00000000679	0.04011067	1.058504	0.5524361
ENSAMEG00000000680	2.063113	4.819075	3.544201
ENSAMEG00000000681	0	0	0
ENSAMEG00000000682	0	0	0
ENSAMEG00000000683	0	2.477758	1.259779
ENSAMEG00000000684	0.1130784	2.997067	1.09126
ENSAMEG00000000685	0	0.2736102	0.07617049
ENSAMEG00000000686	0	4.622573	2.849883
ENSAMEG00000000687	2.523682	6.277975	4.800263
ENSAMEG00000000688	2.418101	4.962591	3.256899
ENSAMEG00000000689	2.203348	5.746729	2.70709
ENSAMEG00000000690	0.08032693	0.7495094	4.970656
ENSAMEG00000000691	0	1.697596	0.05104559
ENSAMEG00000000692	0	0	0
ENSAMEG00000000693	0.1937793	1.700528	0.8541984
ENSAMEG00000000694	0	2.040598	0.6853176
ENSAMEG00000000695	0.6161215	3.981935	2.381962
ENSAMEG00000000696	1.302471	3.312378	3.209394
ENSAMEG00000000697	0.2475909	3.590422	2.123987
ENSAMEG00000000698	3.278797	4.504531	6.503633
ENSAMEG00000000699	0	0	0
ENSAMEG00000000700	0	0	0.1671267
ENSAMEG00000000701	1.131234	3.506335	2.481149
ENSAMEG00000000702	0	0.8085383	0.03890979
ENSAMEG00000000703	2.992678	2.517633	0.6154568
ENSAMEG00000000704	0.3839934	0.2579725	1.433771
ENSAMEG00000000705	1.53566	3.683303	1.567643
ENSAMEG00000000706	5.678925	6.039373	4.571234
ENSAMEG00000000707	4.090735	6.872583	7.131291
ENSAMEG00000000708	1.405758	4.92352	2.891812
ENSAMEG00000000709	1.914576	0	0.952303
ENSAMEG00000000710	2.375229	4.775814	4.785127
ENSAMEG00000000711	0.1265843	2.340206	4.058472
ENSAMEG00000000712	0.830678	4.058827	3.285811
ENSAMEG00000000713	1.646306	4.209726	2.096741
ENSAMEG00000000714	3.237622	4.609749	5.108566
ENSAMEG00000000715	6.952299	6.164458	6.477624
ENSAMEG00000000716	0.206852	2.576029	0.7241665
ENSAMEG00000000717	6.663643	9.842492	8.096657
ENSAMEG00000000718	0	0.08928851	0.03533464
ENSAMEG00000000719	0.6914707	3.941989	2.119396
ENSAMEG00000000720	1.763488	4.09258	2.745125
ENSAMEG00000000721	1.190899	3.806726	2.523007
ENSAMEG00000000722	0.5305852	2.427617	1.307094
ENSAMEG00000000723	0.7277497	3.535717	3.087826
ENSAMEG00000000724	0.5176446	3.117768	1.735583
ENSAMEG00000000725	0.8288996	4.095545	2.496271
ENSAMEG00000000726	3.583627	2.343956	4.305321
ENSAMEG00000000727	0.8533689	0.07044662	0.4952623
ENSAMEG00000000728	0	2.544602	0
ENSAMEG00000000729	1.540379	1.170002	0.1744499
ENSAMEG00000000730	1.836009	1.770203	3.786199
ENSAMEG00000000731	0	0.2389947	0.1995034
ENSAMEG00000000732	7.617365	7.59236	4.778335
ENSAMEG00000000733	0.7518442	2.446121	1.682479
ENSAMEG00000000734	0.4038011	2.899607	1.249652
ENSAMEG00000000735	0.6489771	5.175784	3.343851
ENSAMEG00000000736	0	0	0
ENSAMEG00000000737	2.292932	5.586918	4.176746
ENSAMEG00000000738	4.549866	6.185121	6.167352
ENSAMEG00000000739	0.453349	3.60451	0.8863145
ENSAMEG00000000740	1.024164	1.958323	2.187666
ENSAMEG00000000741	0	0	0
ENSAMEG00000000742	0	0.2080153	0.1462616
ENSAMEG00000000743	0.6761428	3.055954	2.197252
ENSAMEG00000000744	0.06933495	1.443723	1.661804
ENSAMEG00000000745	0.2780478	2.968122	0.2633421
ENSAMEG00000000746	0	0	0
ENSAMEG00000000747	0.3617807	0.1258009	0.3697155
ENSAMEG00000000748	0.1173006	6.013491	0.8111192
ENSAMEG00000000749	0.1547297	2.728484	0.09364062
ENSAMEG00000000750	1.507289	4.6255	3.308043
ENSAMEG00000000751	3.833214	7.032057	3.945392
ENSAMEG00000000752	1.373069	4.81355	2.922828
ENSAMEG00000000753	3.883894	5.744441	4.770417
ENSAMEG00000000754	0.7063148	2.331424	11.90788
ENSAMEG00000000755	2.128422	5.638259	4.628721
ENSAMEG00000000756	3.66931	4.857369	3.234465
ENSAMEG00000000757	0.5902698	0.323847	0.05839311
ENSAMEG00000000758	5.249935	5.181043	4.86841
ENSAMEG00000000759	0	0.5146879	3.331798
ENSAMEG00000000760	0.5506613	3.196234	3.266236
ENSAMEG00000000761	0.7050888	2.061389	1.303699
ENSAMEG00000000762	0.5910522	3.238547	2.576242
ENSAMEG00000000763	0.04145019	0.1348248	0.2744573
ENSAMEG00000000764	0	1.378639	0
ENSAMEG00000000765	2.482859	2.490529	0.946108
ENSAMEG00000000766	0.4486008	4.568339	2.650323
ENSAMEG00000000767	0.8215968	3.025681	1.912301
ENSAMEG00000000768	3.225579	4.099977	3.316335
ENSAMEG00000000769	2.036929	3.979852	3.309256
ENSAMEG00000000770	0.03590229	1.128828	1.726818
ENSAMEG00000000771	0	0	0
ENSAMEG00000000772	3.141387	5.059182	3.054489
ENSAMEG00000000773	0	0.1026601	0.2492499
ENSAMEG00000000774	0.8015585	3.751881	4.706321
ENSAMEG00000000775	1.035532	4.731422	2.684177
ENSAMEG00000000776	0.08660172	0.6818225	1.920221
ENSAMEG00000000777	4.407128	7.657969	5.149524
ENSAMEG00000000778	0.7895623	0.9122444	0.291567
ENSAMEG00000000779	2.845978	4.802576	4.139281
ENSAMEG00000000780	0.0816854	0.8720809	0.4702942
ENSAMEG00000000781	0.4357779	2.928946	1.527881
ENSAMEG00000000782	0	0.5245662	0.09762792
ENSAMEG00000000783	0.05878584	2.393787	0.05963548
ENSAMEG00000000784	0	0	0.1362502
ENSAMEG00000000785	0.7835204	4.572289	1.478268
ENSAMEG00000000786	0	3.312487	1.400625
ENSAMEG00000000787	0.7974704	4.264476	4.789239
ENSAMEG00000000788	1.120916	4.234233	2.1333
ENSAMEG00000000789	0	0.2531894	0.2324999
ENSAMEG00000000790	0.05336745	3.01553	0.9668394
ENSAMEG00000000791	0	0	0
ENSAMEG00000000792	0.3165675	1.32964	0.513612
ENSAMEG00000000793	0.2650107	1.66309	0.6291719
ENSAMEG00000000794	2.689778	3.920983	1.796456
ENSAMEG00000000795	0	0	0.1720471
ENSAMEG00000000796	0.601145	4.285084	2.498453
ENSAMEG00000000797	1.667574	2.888852	1.46887
ENSAMEG00000000798	0	0	0.1638478
ENSAMEG00000000799	0	0	0
ENSAMEG00000000800	0.435972	3.220633	3.033268
ENSAMEG00000000801	0.1999167	0.7966044	0.3803837
ENSAMEG00000000802	0	0.1801389	0.1380031
ENSAMEG00000000803	0.1151653	3.00453	2.433961
ENSAMEG00000000804	0	0	2.49365
ENSAMEG00000000805	0	0.03616626	1.223602
ENSAMEG00000000806	0.06197266	0.09954842	0.8239539
ENSAMEG00000000807	0	0.3889929	0
ENSAMEG00000000808	1.331745	4.302385	4.477554
ENSAMEG00000000809	3.616581	0.2905742	0
ENSAMEG00000000810	0	0.2206469	3.009243
ENSAMEG00000000811	6.859994	6.485612	7.409909
ENSAMEG00000000812	1.949412	5.673277	4.138389
ENSAMEG00000000813	0	0	0
ENSAMEG00000000814	0	0.4571624	0.5280942
ENSAMEG00000000815	4.023903	7.656651	6.589968
ENSAMEG00000000816	0.8500689	2.530578	1.01691
ENSAMEG00000000817	5.055434	0.4420411	0.2591266
ENSAMEG00000000818	8.829615	10.31577	8.328792
ENSAMEG00000000819	0	0.8264529	0.2073057
ENSAMEG00000000820	1.379255	2.932796	1.43923
ENSAMEG00000000821	0	0.4663964	2.394295
ENSAMEG00000000822	2.075769	4.907155	3.147422
ENSAMEG00000000823	0	0.7287704	0.1476063
ENSAMEG00000000824	2.959911	5.163161	5.90472
ENSAMEG00000000825	0.5385918	2.635281	1.499833
ENSAMEG00000000826	0	0	0
ENSAMEG00000000827	0.2358263	1.002148	2.632547
ENSAMEG00000000828	3.266677	5.404566	6.248011
ENSAMEG00000000829	2.60567	3.291363	3.001121
ENSAMEG00000000830	1.397869	4.890554	3.526845
ENSAMEG00000000831	0.9102637	2.555568	2.258841
ENSAMEG00000000832	0.290356	0.4032459	0.5249984
ENSAMEG00000000833	1.514334	4.414697	4.207666
ENSAMEG00000000834	0.1959989	1.373643	0.2078354
ENSAMEG00000000835	1.930242	4.592923	5.369941
ENSAMEG00000000836	0.04008808	0.4676405	0.2455151
ENSAMEG00000000837	0	0	0
ENSAMEG00000000838	2.901834	5.763677	5.058503
ENSAMEG00000000839	0	0	0.2298303
ENSAMEG00000000840	0	0.3874563	0
ENSAMEG00000000841	1.447965	2.185762	1.882354
ENSAMEG00000000842	2.027197	3.030154	1.573471
ENSAMEG00000000843	3.982368	1.963215	0.470289
ENSAMEG00000000844	0	1.512237	0
ENSAMEG00000000845	2.328248	4.601958	3.582484
ENSAMEG00000000846	0	1.935207	4.880864
ENSAMEG00000000847	0.8101593	1.213217	1.941632
ENSAMEG00000000848	0	0.1949217	0.3818637
ENSAMEG00000000849	1.638171	3.276223	2.320493
ENSAMEG00000000850	0.1483458	1.690225	1.378955
ENSAMEG00000000851	0.6929868	1.410851	0.1413046
ENSAMEG00000000852	0.4559187	3.006088	2.955781
ENSAMEG00000000853	1.590449	4.308557	3.769476
ENSAMEG00000000855	1.838722	3.325529	3.036233
ENSAMEG00000000856	8.60189	6.015005	6.092882
ENSAMEG00000000857	3.907266	5.679275	4.07543
ENSAMEG00000000858	0	0	0
ENSAMEG00000000859	0.4082347	2.921501	2.142953
ENSAMEG00000000860	0	2.083149	0.9413452
ENSAMEG00000000861	1.384873	4.776894	3.25746
ENSAMEG00000000862	0.7757956	3.030696	0.932638
ENSAMEG00000000863	0	0.5086842	0.8842197
ENSAMEG00000000864	0.5922815	4.088608	1.091531
ENSAMEG00000000865	0	0.09992117	0.620715
ENSAMEG00000000866	0.1609808	1.186577	1.489872
ENSAMEG00000000867	0	0	0.1739193
ENSAMEG00000000868	0.4818321	2.778928	2.214451
ENSAMEG00000000869	4.013078	6.275778	3.601542
ENSAMEG00000000870	0	1.569729	0.1782455
ENSAMEG00000000871	0	0.1990196	0.2136148
ENSAMEG00000000872	1.99628	4.469639	1.724244
ENSAMEG00000000873	0.04018139	0.274431	0.08714983
ENSAMEG00000000874	0	0.08238432	0.436164
ENSAMEG00000000875	0	0.7838614	1.434812
ENSAMEG00000000876	2.110911	0	0.3574191
ENSAMEG00000000877	0	0	0
ENSAMEG00000000878	1.33912	4.250128	6.87177
ENSAMEG00000000879	1.137956	3.993058	2.585835
ENSAMEG00000000880	0.2719766	2.724347	1.491473
ENSAMEG00000000881	0.9413573	1.477978	3.493096
ENSAMEG00000000882	6.981567	8.38493	7.087813
ENSAMEG00000000883	0.5974072	2.576713	0.7772299
ENSAMEG00000000884	2.319102	5.568021	4.604318
ENSAMEG00000000885	1.404636	4.980254	3.309199
ENSAMEG00000000886	1.477309	3.326762	1.889119
ENSAMEG00000000887	1.383514	4.080359	4.23131
ENSAMEG00000000888	0.242122	1.974772	2.653326
ENSAMEG00000000889	1.690694	4.560525	2.479955
ENSAMEG00000000890	0	0.4261681	1.477848
ENSAMEG00000000891	0	0.3214375	0
ENSAMEG00000000892	0.0306539	0.4534312	1.323946
ENSAMEG00000000893	1.030538	2.94117	1.581615
ENSAMEG00000000894	1.194571	4.254927	0.8232716
ENSAMEG00000000895	4.174526	7.514114	5.743679
ENSAMEG00000000896	0.989115	3.479399	2.492715
ENSAMEG00000000897	0.266308	3.013023	1.071259
ENSAMEG00000000898	1.324315	2.804801	1.326342
ENSAMEG00000000899	0.1099558	0.6112196	1.538205
ENSAMEG00000000900	2.873317	4.745549	4.00665
ENSAMEG00000000901	0	0	0
ENSAMEG00000000902	0	0	0
ENSAMEG00000000903	0.4244266	0	0
ENSAMEG00000000904	0.08370409	0.9790566	2.830495
ENSAMEG00000000905	0	0	0
ENSAMEG00000000906	0	0.1639315	4.872523
ENSAMEG00000000907	6.993006	9.450572	9.659577
ENSAMEG00000000908	1.264993	5.463613	3.524716
ENSAMEG00000000909	1.815973	2.558701	1.174873
ENSAMEG00000000910	4.905038	5.167338	4.616205
ENSAMEG00000000911	3.637912	6.164859	4.833477
ENSAMEG00000000912	0	3.242113	0.9800619
ENSAMEG00000000913	0.1233578	0.5383186	0.8405938
ENSAMEG00000000914	0	0.3406967	0.1285688
ENSAMEG00000000915	1.774351	1.520628	1.025653
ENSAMEG00000000916	0	0.4937662	0.1300351
ENSAMEG00000000917	4.775203	2.900799	2.841482
ENSAMEG00000000918	0.249904	1.224207	0.1691079
ENSAMEG00000000919	0.2364669	1.901568	0.5688308
ENSAMEG00000000920	3.776515	5.100183	5.386004
ENSAMEG00000000921	0.2696676	0.2058604	0.03951927
ENSAMEG00000000922	1.176438	3.05321	4.83755
ENSAMEG00000000923	1.308978	1.323237	0.1627682
ENSAMEG00000000924	4.575458	4.095587	4.456786
ENSAMEG00000000925	1.489086	4.08369	2.177771
ENSAMEG00000000926	4.550254	4.822052	4.017281
ENSAMEG00000000927	0.07624726	0.9869919	0.2707299
ENSAMEG00000000928	2.855396	5.714768	3.890875
ENSAMEG00000000929	0.9643646	5.074475	4.587929
ENSAMEG00000000930	0.4874668	5.034687	3.065307
ENSAMEG00000000931	0.02572807	2.516081	2.427842
ENSAMEG00000000932	1.1254	3.691802	1.357135
ENSAMEG00000000933	0.3959523	3.137712	1.443554
ENSAMEG00000000934	2.83226	4.69979	7.128366
ENSAMEG00000000935	0.7004859	0.2442867	1.009397
ENSAMEG00000000936	2.314035	4.561619	3.425077
ENSAMEG00000000937	4.196639	6.375298	4.763619
ENSAMEG00000000938	1.269985	5.619865	4.640158
ENSAMEG00000000939	0.6032966	5.469531	7.181619
ENSAMEG00000000940	0	0	0.7577768
ENSAMEG00000000941	1.916224	4.423343	3.293835
ENSAMEG00000000942	3.616511	1.114993	0.4436958
ENSAMEG00000000943	1.180625	2.833228	1.883441
ENSAMEG00000000944	0	0	0
ENSAMEG00000000945	1.396708	2.641185	2.930251
ENSAMEG00000000946	0.06001943	1.69529	3.696083
ENSAMEG00000000947	2.110524	4.512025	3.304445
ENSAMEG00000000948	1.106147	3.065743	2.534413
ENSAMEG00000000949	0.8121811	3.233522	2.578963
ENSAMEG00000000950	0	1.238622	0.114405
ENSAMEG00000000951	0.7368404	3.044099	0.9170979
ENSAMEG00000000952	0.09994796	0.4902045	3.564
ENSAMEG00000000953	0.07570431	0.9957363	3.361869
ENSAMEG00000000954	3.667517	4.586963	6.346141
ENSAMEG00000000955	0.7392398	2.441321	2.095965
ENSAMEG00000000956	1.201245	5.614133	3.305696
ENSAMEG00000000957	3.232245	4.852159	5.093045
ENSAMEG00000000958	0	0.712925	1.3426
ENSAMEG00000000959	4.586074	6.835823	6.876308
ENSAMEG00000000960	1.60191	1.733289	1.546304
ENSAMEG00000000961	0.8886229	4.129341	2.504936
ENSAMEG00000000962	3.796878	5.463008	4.031739
ENSAMEG00000000963	5.135551	6.729186	5.982451
ENSAMEG00000000964	0	2.725194	2.285876
ENSAMEG00000000965	0.6449619	4.34168	1.704429
ENSAMEG00000000966	5.336008	7.712107	6.572767
ENSAMEG00000000967	0.5560615	3.910311	2.598513
ENSAMEG00000000968	3.322444	5.7153	4.775404
ENSAMEG00000000969	3.541701	0.04625901	0
ENSAMEG00000000970	0	0.4740528	0
ENSAMEG00000000971	2.42195	4.808622	5.286634
ENSAMEG00000000972	0	0	0
ENSAMEG00000000973	0	0.05856933	2.874543
ENSAMEG00000000974	0.8635539	3.204568	1.536849
ENSAMEG00000000975	0	0.4601827	1.376151
ENSAMEG00000000976	2.951619	4.88197	4.475398
ENSAMEG00000000977	0.5305862	0	0
ENSAMEG00000000978	5.172023	8.566279	9.035495
ENSAMEG00000000979	0.09876153	1.253154	6.817802
ENSAMEG00000000980	0.3403822	1.806167	1.318647
ENSAMEG00000000981	0.6190477	0.07299879	0.02809058
ENSAMEG00000000982	6.552025	0	0
ENSAMEG00000000983	0.4782015	3.783656	4.123534
ENSAMEG00000000984	0.7647207	1.702544	0.7052286
ENSAMEG00000000985	4.105971	8.354765	6.878333
ENSAMEG00000000986	1.294524	2.963413	1.834501
ENSAMEG00000000987	2.016229	5.527358	2.507954
ENSAMEG00000000988	0.5923121	3.145686	2.386546
ENSAMEG00000000990	2.685803	4.968985	3.702935
ENSAMEG00000000991	0.8242334	2.500177	0.6439938
ENSAMEG00000000992	0	0.5472168	0
ENSAMEG00000000993	6.199843	7.574987	6.547149
ENSAMEG00000000994	8.135561	0.5109315	0.1704725
ENSAMEG00000000995	4.91597	6.281724	5.845043
ENSAMEG00000000996	2.974665	5.237613	6.146063
ENSAMEG00000000997	0	0	0.04439832
ENSAMEG00000000998	0	0	0
ENSAMEG00000000999	2.566209	5.463011	4.624399
ENSAMEG00000001000	0	1.498532	0.5207662
ENSAMEG00000001001	0.6947688	3.004974	1.886421
ENSAMEG00000001002	6.201906	5.816172	3.758985
ENSAMEG00000001003	0.01561546	0.01778839	0.3165605
ENSAMEG00000001004	8.047222	7.375361	7.089901
ENSAMEG00000001005	0.193773	0.9525147	0.872118
ENSAMEG00000001006	0.1531127	0.2306666	0.1665766
ENSAMEG00000001007	1.035286	4.287901	2.035814
ENSAMEG00000001008	3.863215	5.632702	4.991608
ENSAMEG00000001009	1.69996	5.062243	2.390379
ENSAMEG00000001010	0.840866	0.9599763	3.528959
ENSAMEG00000001011	0	0.5364658	0.09249027
ENSAMEG00000001012	0.03904544	1.818209	0.9595283
ENSAMEG00000001013	7.380678	1.407782	0.04184727
ENSAMEG00000001014	0.510482	2.995394	1.804401
ENSAMEG00000001015	0.8887141	3.512918	2.124751
ENSAMEG00000001016	0	0.1257187	0.234597
ENSAMEG00000001017	3.800838	3.11048	2.171895
ENSAMEG00000001018	4.979765	4.812847	4.269153
ENSAMEG00000001019	0.1273281	1.882651	4.239872
ENSAMEG00000001020	6.671732	8.958756	7.558291
ENSAMEG00000001021	1.725297	3.223001	1.656308
ENSAMEG00000001022	0.780011	3.250987	2.262259
ENSAMEG00000001023	1.292652	4.309135	4.628663
ENSAMEG00000001024	5.713459	7.570061	7.934587
ENSAMEG00000001025	0.9154452	2.115573	1.140995
ENSAMEG00000001026	0	0	0
ENSAMEG00000001027	1.900533	4.512473	3.969344
ENSAMEG00000001028	0.1490174	0.6880075	0.1338214
ENSAMEG00000001029	0	0.05163159	0.1279614
ENSAMEG00000001030	0.2149429	3.081939	3.104127
ENSAMEG00000001031	1.65282	4.164001	3.343158
ENSAMEG00000001032	2.149139	4.723231	5.112012
ENSAMEG00000001033	2.82284	0.02837211	0.2792371
ENSAMEG00000001034	0.2821634	3.724596	2.398331
ENSAMEG00000001035	0	0.3329015	1.932708
